https://www.youtube.com/watch?v=Je9BKVBM818,Person,Robin Schumacher
https://www.youtube.com/watch?v=CWKgGkzsuRs,Organization,ArsDigita University
https://www.youtube.com/watch?v=Ci8gTjn5Y0E,Person,Andy matthews
https://www.youtube.com/watch?v=EXQfO-y52_0,Person,Rafael Chinelato Del Nero
https://www.youtube.com/watch?v=K4Ve9BvUJBk,Person,Tom Bujok
https://www.youtube.com/watch?v=_vkRh319LRU,Organization,University of Oxford
https://www.youtube.com/watch?v=WetZPlU_yMU,Person,Victoria Schaufuss
https://www.youtube.com/watch?v=mor2p0UqZ14,Person,Alon Motro
https://www.youtube.com/watch?v=t65--zYicZA,Person,Akshay Magre
https://www.youtube.com/watch?v=jlLnTKrdGZI,Organization,Database Migration Service
https://www.youtube.com/watch?v=1Ge-V5kOR3g,Person,Hope U Like
https://www.youtube.com/watch?v=z5YnKt2aOCs,Person,David Gassner
https://www.youtube.com/watch?v=2lxLTU2SFLs,Person,Brian Bulkowski
https://www.youtube.com/watch?v=2lxLTU2SFLs,Person,Steve Yatko
https://www.youtube.com/watch?v=TORzO9Oc9oU,Person,Ryan Shuttleworth
https://www.youtube.com/watch?v=4Z9KEBexzcM,Person,Soper
https://www.youtube.com/watch?v=WELbuxsV6rM,Organization,Relational Database Service
https://www.youtube.com/watch?v=wxfkjHkcnAw,Person,Matthew "Roder" Heitzenroder
https://www.youtube.com/watch?v=wxfkjHkcnAw,Person,Austin NoSQL
https://www.youtube.com/watch?v=mIN3W49Fjgo,Organization,CA IPCC IT Chapter
https://www.youtube.com/watch?v=fSbC2XaoepE,Organization,GameDev Academy
https://www.youtube.com/watch?v=fSbC2XaoepE,Organization,MongoDB and NoSQL Movement
https://www.youtube.com/watch?v=YmpoHhwaaIo,Person,Haytham Abdel Moneim
https://www.youtube.com/watch?v=YmpoHhwaaIo,Organization,Department of Information SystemsFaculty of Computer & Information Sciences
https://www.youtube.com/watch?v=YmpoHhwaaIo,Organization,Mansoura University
https://www.youtube.com/watch?v=x7wrwU4AOqA,Person,E. F. Codd
https://www.youtube.com/watch?v=D5w9lr8vcBU,Organization,MOM Computer Institution
https://www.youtube.com/watch?v=HLlKSDrRImA,Organization,Jakarta Tech Talks Meetup
https://www.youtube.com/watch?v=adYoR_2U-3g,Person,Christoph Koch
https://www.youtube.com/watch?v=adYoR_2U-3g,Organization,IC School
https://www.youtube.com/watch?v=jbpp-z62Nu4,Person,Here Dave Rosenthal
https://www.youtube.com/watch?v=-eFZ7Ri-y7g,Person,Richard Carlton
https://www.youtube.com/watch?v=oIpjcqHyx2M,Person,Antoine Augusti
https://www.youtube.com/watch?v=oIpjcqHyx2M,Person,Thibaud Dauce
https://www.youtube.com/watch?v=A42FG4LzdbY,Person,David Powers
https://www.youtube.com/watch?v=ZZK3VPCbHEQ,Organization,NoSQL
https://www.youtube.com/watch?v=dE9f-DkzIM4,Person,Haytham Abdel Moneim
https://www.youtube.com/watch?v=dE9f-DkzIM4,Organization,Department of Information SystemsFaculty of Computer & Information Sciences
https://www.youtube.com/watch?v=dE9f-DkzIM4,Organization,Mansoura University
https://www.youtube.com/watch?v=050r_ijgwcU,Person,Cassandra Part
https://www.youtube.com/watch?v=3fL4VaL88rQ,Person,Radu Sion
https://www.youtube.com/watch?v=3fL4VaL88rQ,Organization,Stony Brook University
https://www.youtube.com/watch?v=aotCPUtahDU,Person,Lahav Savir
https://www.youtube.com/watch?v=fTl7amo-cGk,Person,David Wursteisen
